gene_id,SP
WBGene00220294,NO_SP
WBGene00220387,NO_SP
WBGene00220632,NO_SP
WBGene00222310,NO_SP
WBGene00222310_2,NO_SP
WBGene00222310_3,NO_SP
WBGene00222349,NO_SP
WBGene00222349_2,NO_SP
WBGene00222590,SP
WBGene00222706,NO_SP
WBGene00222706_2,NO_SP
WBGene00222775,NO_SP
WBGene00222893,NO_SP
WBGene00222893_2,NO_SP
WBGene00222893_3,NO_SP
WBGene00222893_4,NO_SP
WBGene00222921,NO_SP
WBGene00222948,NO_SP
WBGene00222948_2,NO_SP
WBGene00223060,NO_SP
WBGene00223060_2,NO_SP
WBGene00223060_3,NO_SP
WBGene00223060_4,NO_SP
WBGene00223319,NO_SP
WBGene00223319_2,NO_SP
WBGene00223407,SP
WBGene00223407_2,SP
WBGene00223423,NO_SP
WBGene00223423_2,NO_SP
WBGene00223467,NO_SP
WBGene00223467_2,NO_SP
WBGene00223487,NO_SP
WBGene00223568,NO_SP
WBGene00223686,NO_SP
WBGene00223863,NO_SP
WBGene00223863_2,NO_SP
WBGene00223863_3,NO_SP
WBGene00223863_4,NO_SP
WBGene00223872,NO_SP
WBGene00223872_2,NO_SP
WBGene00224257,SP
WBGene00224257_2,SP
WBGene00224373,NO_SP
WBGene00224373_2,NO_SP
WBGene00224377,NO_SP
WBGene00224604,NO_SP
WBGene00224604_2,NO_SP
WBGene00225236,NO_SP
WBGene00225386,NO_SP
WBGene00225831,NO_SP
WBGene00226016,NO_SP
WBGene00226306,NO_SP
WBGene00226306_2,NO_SP
WBGene00226480,NO_SP
WBGene00226480_2,NO_SP
WBGene00226480_3,NO_SP
WBGene00226480_4,NO_SP
WBGene00226501,SP
WBGene00226501_2,NO_SP
WBGene00226501_3,NO_SP
WBGene00226501_4,NO_SP
WBGene00226559,NO_SP
WBGene00226559_2,NO_SP
WBGene00226913,NO_SP
WBGene00226913_2,NO_SP
WBGene00226925,NO_SP
WBGene00226925_2,NO_SP
WBGene00226925_3,NO_SP
WBGene00227313,NO_SP
WBGene00227343,NO_SP
WBGene00227505,NO_SP
WBGene00227505_2,NO_SP
WBGene00227612,NO_SP
WBGene00227612_2,NO_SP
WBGene00227612_3,NO_SP
WBGene00227612_4,NO_SP
WBGene00227612_5,NO_SP
WBGene00227612_6,NO_SP
WBGene00227612_7,NO_SP
WBGene00227612_8,NO_SP
WBGene00227612_9,NO_SP
WBGene00227612_10,NO_SP
WBGene00227612_11,NO_SP
WBGene00227612_12,NO_SP
WBGene00227612_13,NO_SP
WBGene00227612_14,NO_SP
WBGene00227612_15,NO_SP
WBGene00227612_16,NO_SP
WBGene00227646,SP
WBGene00227685,NO_SP
WBGene00228445,NO_SP
WBGene00229138,NO_SP
WBGene00229489,NO_SP
WBGene00231804,NO_SP
WBGene00232623,SP
WBGene00232623_2,SP
WBGene00232874,NO_SP
WBGene00233070,NO_SP
WBGene00233070_2,NO_SP
WBGene00233914,NO_SP
WBGene00268299,NO_SP
WBGene00268476,NO_SP
WBGene00268573,SP
WBGene00269140,SP
