gene_id,SP
WBGene00220707,NO_SP
WBGene00220707_2,NO_SP
WBGene00220713,NO_SP
WBGene00220761,NO_SP
WBGene00220802,NO_SP
WBGene00220802_2,NO_SP
WBGene00220836,NO_SP
WBGene00220954,NO_SP
WBGene00220975,NO_SP
WBGene00221291,NO_SP
WBGene00221291_2,NO_SP
WBGene00221296,NO_SP
WBGene00221305,NO_SP
WBGene00221603,NO_SP
WBGene00221957,NO_SP
WBGene00222002,NO_SP
WBGene00222002_2,NO_SP
WBGene00222044,NO_SP
WBGene00222044_2,NO_SP
WBGene00222044_3,NO_SP
WBGene00222044_4,NO_SP
WBGene00222044_5,NO_SP
WBGene00222044_6,NO_SP
WBGene00222058,NO_SP
WBGene00222058_2,NO_SP
WBGene00222058_3,NO_SP
WBGene00222058_4,NO_SP
WBGene00222058_5,NO_SP
WBGene00222058_6,NO_SP
WBGene00222058_7,SP
WBGene00222058_8,SP
WBGene00222162,NO_SP
WBGene00222162_2,NO_SP
WBGene00222162_3,NO_SP
WBGene00222162_4,NO_SP
WBGene00222262,SP
WBGene00222262_2,SP
WBGene00222277,NO_SP
WBGene00222277_2,NO_SP
WBGene00222277_3,NO_SP
WBGene00222277_4,NO_SP
WBGene00222277_5,NO_SP
WBGene00222277_6,NO_SP
WBGene00222277_7,NO_SP
WBGene00222277_8,NO_SP
WBGene00222525,NO_SP
WBGene00222525_2,NO_SP
WBGene00222572,NO_SP
WBGene00222572_2,NO_SP
WBGene00222590,SP
WBGene00222599,NO_SP
WBGene00222599_2,NO_SP
WBGene00222599_3,NO_SP
WBGene00222638,NO_SP
WBGene00222652,NO_SP
WBGene00222693,NO_SP
WBGene00222693_2,NO_SP
WBGene00222714,NO_SP
WBGene00222724,NO_SP
WBGene00222724_2,NO_SP
WBGene00222808,NO_SP
WBGene00222808_2,NO_SP
WBGene00222878,NO_SP
WBGene00222891,NO_SP
WBGene00222891_2,NO_SP
WBGene00222893,NO_SP
WBGene00222893_2,NO_SP
WBGene00222893_3,NO_SP
WBGene00222893_4,NO_SP
WBGene00223058,NO_SP
WBGene00223058_2,NO_SP
WBGene00223058_3,NO_SP
WBGene00223058_4,NO_SP
WBGene00223121,NO_SP
WBGene00223218,NO_SP
WBGene00223218_2,NO_SP
WBGene00223218_3,NO_SP
WBGene00223218_4,NO_SP
WBGene00223265,NO_SP
WBGene00223265_2,NO_SP
WBGene00223265_3,NO_SP
WBGene00223285,NO_SP
WBGene00223325,NO_SP
WBGene00223325_2,NO_SP
WBGene00223325_3,NO_SP
WBGene00223342,NO_SP
WBGene00223342_2,NO_SP
WBGene00223394,NO_SP
WBGene00223394_2,NO_SP
WBGene00223407,SP
WBGene00223407_2,SP
WBGene00223407_3,SP
WBGene00223407_4,SP
WBGene00223418,NO_SP
WBGene00223423,NO_SP
WBGene00223423_2,NO_SP
WBGene00223423_3,NO_SP
WBGene00223423_4,NO_SP
WBGene00223446,SP
WBGene00223446_2,NO_SP
WBGene00223467,NO_SP
WBGene00223467_2,NO_SP
WBGene00223467_3,NO_SP
WBGene00223467_4,NO_SP
WBGene00223479,NO_SP
WBGene00223487,NO_SP
WBGene00223499,NO_SP
WBGene00223531,NO_SP
WBGene00223556,NO_SP
WBGene00223556_2,NO_SP
WBGene00223560,NO_SP
WBGene00223560_2,NO_SP
WBGene00223568,NO_SP
